id,reference1,reference2,reference3,reference4,reference5,candidate,score
3220161734_77f42734b9.jpg,一个穿着黑色衣服和红色腰带的孩子在做空手道,一个系着红色的腰带的孩子练习武术,一个穿着黑色装备系着红色腰带绑着黑色头带的女孩有一只手搭在腰上另一只向前伸直,一个穿着黑色制服红色腰带的小男孩参加一个武术博览艺术展,系着红色腰带的年轻小孩做了一个示范,一个穿着鲜艳的小孩站在一个昏暗的背景,3.6
3220650628_4ed964e5b4.jpg,一群人在外面看烟火,一群人聚在一起看烟花,一群穿着冬季夹克的人站在雪地里看烟花,一小群人站着观看焰火表演,人们看着什么东西点亮了天空,在绿色的裤子有人对他们的人是做的水,2.6
3221036999_3f7b152d8a.jpg,一个表演滑板的男人从坡道上跳下来,一个滑板者在黑黄色的斜坡上方飞到空中,一个滑板运动员在一个黑黄条纹相间的斜坡上表演特技,滑板者飞跃室外的匝道,这个男人正在户外表演滑板特技,一个人在滑板上骑着一个斜坡,2.2
3222041930_f642f49d28.jpg,一个穿着蓝色细条纹西装的人一遍抽雪茄一边看报纸,一个穿着蓝色西服的人在一座大理石建筑旁吸着烟看着报纸,一个男人站着抽着雪茄看着报纸,一个城市中抽着雪茄看着报纸的人,一个男人站在一栋建筑的角落读着报纸,一个男人正在捉弄他的脸把他的头上,1.8
3222055946_45f7293bb2.jpg,一个穿着黑白相间球服的篮球运动员在运球,在女子篮球比赛中一个白皮肤的女人运球对抗芝加哥的防守,一位在活动的篮球运动员,穿着白色衣服的篮球队员正向穿着黑色衣服的篮球队员运球,穿着白色球衫正在运球的女人,一个人在空中拿着他们的时候有人在地上,3.4
3223055565_68973f5d20.jpg,一个穿着蓝色运动衫的男孩正和两只黑色的狗玩飞盘,一个站在雪地里的人高举起一个玩具一只黑色的狗为此跳了起来,一个年轻人正在雪地里和两只黑色的狗玩,那人在雪地里和两只狗玩耍着,两只狗在雪地里和一个人以及一个圆盘一起玩,一个男人手中传单而戴着面具,3.8
3223224391_be50bf4f43.jpg,一只毛茸茸的狗在一片开阔的草地奔跑,一只灰色的模糊的狗正在雪里奔跑,一只灰色的小猎狗在雪地上奔跑,一只灰色的长毛狗跑着,在田野里奔跑着的毛茸茸的灰狗,一只毛茸茸的狗在它的嘴上奔跑,3.0
3224227640_31865b3651.jpg,一只大的棕色的狗在草地上追着一只较小的白狗,一只梗和一只混种狗正在玩,一只白色的狗和一只棕色的狗在打架,白色和棕色的狗在枯萎的草地上玩,两只狗互相关注,一只棕色的狗和一只白色的狗在草地上奔跑,4.0
3225310099_d8e419ba56.jpg,一艘载着人的船被缆绳掉起,一艘被缆绳吊在水面上的船,一条悬挂在海洋上方的救生筏,一小群人在一个海洋上空的小红色船上,船和乘客被一条大缆绳从水中拉起来了,一个人在黄昏时一个滑板在空中做一个倒立,2.2
3227148358_f152303584.jpg,一只鸟飞过水面,一只苍鹭在树丛附近飞过,一只大白鸟飞过水面,一个白色的大鸟猛扑进水,一只有黄色脚的白鸟正在水面上飞过,一只白色的鸟长长的脖子在水里,1.4
3228069008_edb2961fc4.jpg,一只棕色的小狗在咬插在地面上的金属棍,一只狗正在咬一根金属杆子,地面上的一只小狗咬着一根杆,棕色的狗嚼着一根棕色的手杖,咬着滑雪杖的棕色小狗,一只狗在一个灰色的边上奔跑,2.0
3232470286_903a61ea16.jpg,足球比赛中一个球即将进入球门,一个穿着白色衬衫的足球员踢了一个球,一个足球运动员试图将球踢进球门里,一个足球队进了一个球,一场足球赛中射门得分在绿草地上上演,一个人在空中跳在空中,3.0
3234115903_f4dfc8fc75.jpg,一个穿着蓝色球服的女曲棍球运动员正与穿着白色球服的运动员抢球,两个女孩在室内曲棍球比赛中正在为球争抢,两个穿着蓝白相间球服的女人正在玩室内曲棍球,两个年轻的女地板曲棍球运动员抢着球,女人们在玩一个类似曲棍球的游戏但是没有冰,一个男子在健身房全的时候拿着商店,1.6
3234401637_84e0d14414.jpg,两个人在海岸边的黄昏中骑自行车,两个孩子骑着自行车在靠近水边和一个路灯的荒凉的街道上,晚上两个小孩在海洋边骑着他们的自行车,一个白色的建筑区旁边有俩个人骑自行车,两个人正在靠近海边的一条空旷的街道上骑自行车,一个男人在海滩上玩两大德国牧羊犬,2.0
3238951136_2a99f1a1a8.jpg,一个穿着泳裤的男人站在岩石上,一个穿着花泳裤的男人站在一大块长满青苔的岩石旁,一个穿着红色短裤的男人抓着水池旁边的一块岩石,穿红色鞋子红白短裤的男人站在水边的岩石上摆着造型,在一个天然池塘旁边摆姿势的男人,一个穿红色衬衫的人是在树林里的一个小水池,1.6
3239021459_a6b71bb400.jpg,男孩骑着雪橇从一个雪坡上滑下来,一个男孩骑着雪橇从雪山上下来,一个在雪橇上的孩子跃过一个雪堆的同时周围的人都在看着他,一群人坐着雪橇滑下白雪覆盖的山,年轻的男人正做着他的绿色滑雪板从空中飞过,一个人在一个绿色的夹克是在雪中跳跃,2.0
324208502_674488bcea.jpg,一个年长的人和一个较年轻的人坐在一个红色长椅上,一个年长的人坐在一个红色的长椅上旁边是一个黑人男子他们的背后是一间儿童书店,一个人坐在一个红色的长凳上吃东西而另一个人在注视他,两个人坐在长椅上,两个在书店前坐在红色长椅上的人,一个人坐在长椅上并站在人行横道,4.0
3243588540_b418ac7eda.jpg,一个女孩在她的手上纹身,一个女孩耐心地坐着让另一个人给她画指甲花,一个女孩站着而另一个戴着眼镜的女孩在她的手上作画,穿着白色毛衣的女人正在一个青少年的手上画纹身,两个女孩在桌子旁一些纸张在她们之间,一个女人和一个男人在床上与手在他的头上,2.2
3244470342_c08f6bb17e.jpg,一个滑雪者跳过石壁,一个滑雪板着从一面高高的石墙上跳下,一个滑雪运动员拱着跃过了一座岩石山脊,滑雪者在雪地山的高空表演一个技巧,那个滑雪者正在做一个跳跃的动作,一个人在雪地上翘的树上是树木和看着树,2.8
3244747165_17028936e0.jpg,一群微笑的人在摆姿势,四个人近距离地摆姿势照相,那群年轻人在自拍,两个男人和两个女人自拍,两个女人和两个男人正在为自拍摆姿势,一个戴着绿色头巾的人是抱着一个玩具,1.2
3245070961_8977fdd548.jpg,一个穿蓝色衬衫的男孩边微笑边跑,一个穿着黑衬衫的小孩正在跑步,一个身穿深蓝色上衣的小男孩跑的非常快,一个穿深蓝色衬衫的男孩跑着背景是模糊的草地,一个年轻的男孩穿着深色的衣服带着微笑冲刺,一个小男孩在院子里玩耍,3.6
3245460937_2710a82709.jpg,一个男孩用球拍打网球,一个穿着牛仔裤的男孩在空中跳跃下面显示出他的影子,一个孩子在网球场上跳起,这个男孩跳向空中,他球拍的剩余部分在哪,一个女人是一个老人在街上,3.0
3245912109_fdeef6b456.jpg,冬天一大群人正站在一栋大型皇家建筑前面,一群人聚集在一座历史建筑前,许多包裹严实的人都站在一个公共广场上,有一群穿着冬季大衣的人聚集在一个巨大的建筑物前,冬天里游客们正在一栋历史建筑物前聚集,一个女人站在人行道上观看仪式,1.8
3246991821_750a3097e2.jpg,一个穿着粉色连衣裙的女孩在码头上吹泡泡,一个穿着裙子的女孩在一个码头上吹泡泡,一个背后有一只船的小女孩在院子里吹泡泡,小女孩在外面吹泡泡,穿着粉色连衣裙的女孩正在一艘黑船前的人行道上吹泡泡,一个穿着红色短裤的人站在一个白色的街道上,2.2
3247052319_da8aba1983.jpg,一个男人在土道上驾驶着沙滩车后面有电力线,一个人正驾着一辆红色的沙滩车登上崎岖的山,戴着一顶白帽子男人在土路上开着一辆红色的全地形车,乡村里骑着四轮越野车的男人,那个男人驾驶着他的四驱车穿过了一块农村区域被他的狗跟着,一个人坐在一个领域里,3.6
3250695024_93e8ab7305.jpg,一群人站在一起看着相机,一个男人一个女人一个女孩一个更小的女孩看起来很困惑和担心,一男一女还有一个女孩面对着镜头而另一个女孩却把脸转向别处,东方男人和两个妇女面对着相机年轻的孩子背对着相机,三个人面对着我们看起来很担心一个小女孩背着背包脸冲向另一边,一个人在街上用他的眼睛给了个座位,3.2
3251648670_9339943ba2.jpg,两个男孩在金属滚筒中奔跑,两个男孩正在一个旋转的管道里跑,两个男孩正在一个人体大小的转轮里散步,两只男孩在一个巨大的金属轮上奔跑,在一个小型狂欢节上两个男孩走动去使得一个圆筒滚动起来,一个孩子在水下玩着一个红色的轮胎,2.4
3251976937_20625dc2b8.jpg,一只棕色的嘴里叼着一根大棍子的狗在雪地里奔跑着,一只棕狗正叼着一根很大的棍子,一只在雪地里嘴里叼着树枝的狗,棕色的狗嘴里叼着一个覆盖着雪的树枝跑过雪地,在雪地里奔跑的那只棕色的狗正叼着一截也被雪覆盖的木棍,一只狗在沙滩上奔跑嘴里叼着一根棍子,1.6
3254817653_632e840423.jpg,一张全家福,一群成年人穿着毛衣双手插着口袋,有五个成年人的团体站在建筑物前摆姿势,一群人一起站在一座房子前摆着姿势,一群人四男一女在砖砌建筑物前面的照片,三个孩子在户外活动时抱着画,3.2
3255482333_5bcee79f7e.jpg,一个男人从山上滑雪下来,一个穿着红灰相间的衣服的人正从一个雪坡上滑下来,一个滑雪运动员在滑雪的时候扬起了雪,一个滑雪者在一堆学中滑下山,一个带着白色太阳镜的滑雪者正快速的从一座雪山上滑下来,一个人走在一个雪山的山顶上,3.2
3256043809_47258e0b3e.jpg,一只棕色和白色相间的狗在白雪覆盖的地面上嗅着,一只棕白相间的狗正在栅栏旁的雪地里走着,一只棕色和白色的猎犬嗅着雪,一只瘦的白棕色狗走过雪地,一只纤长的狗检查地上的一块雪迹,两只狗在沙滩上奔跑,2.6
3256275785_9c3af57576.jpg,一个穿黑色短裤的男人跳下木板,一个穿着全黑装备的男人从原木上跳下,一个男人从几根木头上跳下来,一个人跳下一个木质结构,在一个阴云天气一个穿着黑色汗衫的男人从一块木板上跳下来了,一个男人穿着一件上面的跳跃,2.0
3258874419_23fec1bdc1.jpg,一只身上戴着数字8号的狗在赛跑,一只穿着黄色和黑色衣服的大赛犬在泥土赛道上奔跑,一只灰狗在跑道上奔跑穿着八号蜜蜂条纹状的衣服,戴着口罩穿着8号条纹标识的狗在赛跑,竞赛狗有编号8,一个男人在跑道上赛跑,1.6
3259002340_707ce96858.jpg,一只戴紫色项圈和黑色皮带的狗在草地奔跑,一个带着紫色项圈的黑狗正在奔跑,一只戴着紫色项圈的黑狗奔跑,一个戴着紫色背带的黑色的狗奔跑着,黑狗带着一个有一条黑色皮带的紫色项圈在它正跑着的时候,一只黑色的狗在一个灰色的边上奔跑,4.2
3259666643_ae49524c81.jpg,一个篮球运动员正要上篮,一个穿着13号蓝色球衣的男孩和一个穿着23号白色球衣的男孩在跳球,一个穿着白色球衣的男人拿着篮球另一个穿着蓝色球衣的人在阻拦他,穿白色23号球衣的篮球运动员带球起跳同时另一对的13号球员防守,穿着白色衣服的男人正在打篮球对抗穿着蓝色衣服的男人,一个戴着蓝色衬衫和墨镜的女人站在街上,2.0
3259991972_fce3ab18b2.jpg,一个霹雳舞者用头顶着快速旋转观众们在观看,在城市街道上的棋盘垫旁边一个男人用头旋转,一个人在一群人前面用头倒立着,有白黑色图案的街道附近一个男人头朝下站着,在街上跳霹雳舞的年轻男人,一个滑板表演特技,3.2
3262075846_5695021d84.jpg,一群人在一片泥泞的地上玩橄榄球,一群人在玩橄榄球,一群人在打橄榄球,一场橄榄球比赛中一群不同队伍的球员,男人们玩橄榄球,两个女人在人行道上跳舞,2.4
3263395801_5e4cee2b9e.jpg,树林中的摩托车手,一个骑着越野车手骑着他的摩托车穿过树林,一辆摩托车正在沿着林间小路前行,一个摩托车手在森林小径中行驶,一个人骑着摩托车在一条被树木围绕的越野赛道上,一个人坐在一个陡峭的岩石上行走,3.0
3263497678_8bb688ca01.jpg,两名赛跑者准备就绪,两个人站在赛跑的起跑线上前面有着有着长长的跑道,两个运动员在起跑线上为比赛做准备,两名选手在起跑线上准备比赛,在跑道上两个赛跑运动员真备好比赛,一个人在一个白色的表面上滑动,3.2
326456451_effadbbe49.jpg,一只黑色的狗正在奔跑跳跃,一只黑色的狗在地上跑得很快,一只猎犬正在奔跑,棕黑色的狗在雪地上跑,有一只黑棕色的狗跳着从空中穿过,一只狗在雪地里奔跑,1.8
3270691950_88583c3524.jpg,一个人潜入湖中,一个男人跳入周围是岩石和松树的水中,一个男人在海岸附近潜水,一个年轻人潜入水中,那个男人正潜入水中,一个人在海洋中冲浪的人,3.2
327415627_6313d32a64.jpg,两只狗在水附近的绿色草地上奔跑,两只狗跑过一棵树,两只狗跑着穿过田野,两只狗在跑过水边的草地,秋天两只灰色的狗在水边修剪整齐的草坪上奔跑,一只狗在草地上跑,3.4
3275704430_a75828048f.jpg,一个穿黑衣的人用双手遮住自己的脸,一个女人在公园里捂住了她的双眼因为一天要结束了,一个女人正在用她的手遮着自己的眼睛,一个穿着黑色夹克的人站着用手挡着眼睛背景是街道的灯光,有着棕色头发穿着黑色毛衣的男人正用他的双手遮住他的脸,一个男人与一个莫霍克在对着镜头微笑,2.0
3280052365_c4644bf0a5.jpg,夜晚一群人在街上,一个小女孩坐在一个女士的肩膀上一起随着庆祝的人群狂欢,两个女人和一个孩子互相看着对方在他们的身后是一个晚会场景,一个女人和一个孩子在一个晚上派对庆祝,一片拥挤的区域里两个女人和一个年幼的女孩正在一起,一群人坐在户外周围的姿势,3.4
3281078518_630a7a7f4f.jpg,一群狗一群鸡和一只火鸡站在一个桶旁边,五只白色的小狗和机制及在争夺食物,许多白色的小狗在几只褐色的公鸡旁边吃东西,一只小狗小鸡和一只火鸡在看着泥土上桶里的东西,一些鸡狗和火鸡正尝试着从一个白桶里面得到一些食物,四个孩子在一个黑胸件和玩耍的小孩,2.6
3285993030_87b0f1d202.jpg,一只黑色的狗沿着被落叶包围的泥泞小路跑,一只黑色的狗正沿着一条小路奔跑,一只毛发卷曲的狗正在沿着一条自然的道路跑下去,深色的狗跳过一条路,毛茸茸的深灰色狗沿着一条泥泞的小路奔跑两侧是杂草,一只黑色的狗沿着岩石海滩散步,3.8
3286822339_5535af6b93.jpg,一条繁忙的城市街道上面走着很多人,一对情侣走在拥挤的行人道的边上,冬天的中国市场街,人们走过一个建筑物上挂着灯笼的街道,沿着两侧挂满中国灯笼的街道行走着的人们,一个人在街上走着一个警察站在街上,2.4
3287549827_04dec6fb6e.jpg,滑板上的人在滑行,一个滑雪者试图在室外的金属栏杆上做出一个技巧动作,穿灰色上衣和蓝色裤子的人用滑板在扶手上保持平衡,这个滑雪者在夜间的雪中滑下银色的轨道,那个滑雪者正骑着一个扶手,一个人穿着一件衣服,3.6
3290105461_7590f23371.jpg,一个身穿白色衣服的板球击球手在击球,一个穿着白色衣服戴着红色帽子的男人在草地上玩,草地上一个穿着橄榄球服的男人正在击球,一个打板球的人,带着红色帽子的板球运动员在户外打球,一个人坐在一个木头上把他的衬衫放在一个领域,2.0
3294209955_a1f1e2cc19.jpg,一只白色和棕色相间的狗穿过棕色的草地,一只小狗跑过田野,一只棕色和白色的狗跑着穿过灌木丛,小狗穿过田野,狗正在草甸上全速奔跑,一只棕色的狗在一个白色的草地上奔跑,2.0
3295391572_cbfde03a10.jpg,一个男孩玩积木块,一个小孩在木制的桌子上玩积木,一个小男孩正在搭积木,一个穿着蓝色衬衫的小男孩叠着积木,穿蓝色汗衫的男孩看着桌子上一队木块旁某人的手,一个人坐在板凳上吃东西,3.2
3295680663_af21ea648b.jpg,一个人骑着自行车跳过火车车厢,一个骑着越野自行车的男人正跳过一辆火车,在晴朗的一天一个在火车顶上骑着他的自行车的人正在空中,一个人骑着自行车跳过一节火车,一个骑着自行车在火车顶部移动的人,一个人坐在长椅上有几个人观看,2.0
3299820401_c2589186c5.jpg,一个摩托车手骑车穿过树林,一个男人骑着山地自行车穿过森林,一个山地自行车手正在通过一条背阴小路,一个戴着五颜六色的头盔的山地自行车手骑下山,戴着带红色条纹的头盔的山地车手正骑车通过树林,一个人骑着他的自行车在森林里的空气,3.0
3301811927_a2797339e5.jpg,一群人在玩曲棍球,一队曲棍球运动员其中一个运动员在射球,曲棍球运动员中的一个正在射门,同一队伍的六个曲棍球运动员四处滑行等着冰球,有一个冰上曲棍球正在进行,足球运动员在田野里奔跑,1.8
3301859683_2d5e4b40a3.jpg,一个人从山上滑雪下来,一个人从一个小雪丘上滑雪下来,一个人滑雪下坡,一个穿着黑衣服的滑雪者加速滑下山坡,一个滑雪者的特写他的滑雪杖向两侧宽展开,一只黑色的狗在雪地里奔跑,2.2
3310067561_b92017acab.jpg,一个棕色的狗坐在鹅卵石路面上,一只棕色的狗在砖质人行道上休息,一只狗躺在鹅卵石的街道上,一只黄色的狗躺在靠近人们行走的地方,狗正躺在鹅卵石路上,一只棕色的狗在一个粗糙的咀嚼的头,2.8
3315616181_15dd137e27.jpg,一个绿色衬衫的男人爬上了室内攀岩墙,一个穿着绿色上衣的男人正在攀登一个障碍训练场,一个十几岁的男孩爬上了一个室内的攀岩墙,一个少年爬上了一座岩石墙,有人在攀登室内攀岩壁,一个小男孩爬上了一个爬壁,3.6
3316725440_9ccd9b5417.jpg,一个自行车手在比赛,一个骑着越野自行车的人,一个男人骑着一辆自行车通过一个障碍物,静止运动模式下的一个在自行车比赛中的选手,那个自行车骑手带着一个银色的头盔和一件红色的衬衫,一个骑自行车的人在空中,2.0
3317073508_7e13565c1b.jpg,一群人在踢足球,一张穿着红黑相间制服的足球运动员的射门瞬间照片,一个在比赛中的足球运动员在空中跳跃,六个在场上的足球运动员和空中的红色制服的运动员和球,红队朝着球门踢球而黑队在努力阻拦,一群人在足球比赛中踢足球,4.4
3320032226_63390d74a6.jpg,一个穿着保暖衣服的男孩坐在雪中,一个穿着红衣服的小孩坐在雪地上,一个穿着红色冬装的小女孩坐在后院的一个雪球上,穿着凯蒂猫滑雪服的小孩,带着helloKitty手套穿着红色棉袄的小女孩微笑着坐在一个大雪球上,一个男孩在一个红色的运动衫上伸出手臂,3.4
3320356356_1497e53f80.jpg,一个人爬上岩石,一个穿着绿色衣服的男人在昏暗的森林里攀爬岩石,一个人在森林里丈量一块岩石,攀登岩石的人,那个穿着蓝色T恤的男人在一片树林里攀登一块大石头,一个人爬上陡峭的岩石脸,2.6
3323988406_e3c8fce690.jpg,一个玩滑板的人跳过一块巨大滑板坡道,一个全身穿着黑衣服的人穿着直排溜冰鞋在表演特技,一个在斜坡上跳跃的直排轮溜冰运动员,一个滑板者跳下斜坡,滑板者正在越过一个坡道,一个人走在街上从一个纸袋的手,2.2
3325497914_f9014d615b.jpg,一位年长的亚洲女士牵着一个亚洲小女孩的手,在公园里一个亚洲女人牵着小女孩的手指着相机,一个牵着一个小女孩的手的女人正指着什么东西想要给她看,一个女人握着一个小女孩的手指向灌木丛,在一从灌木旁边一个女人正拉着一个女孩的手,一个女人穿着一件红衬衫和墨镜的女孩,1.8
3328646934_5cca4cebce.jpg,一个金发男孩在一个没有轮子的滑板上沿着沙丘滑下,一个金发小孩从沙丘上跑下另一个看着,一个从沙山上冲下来的金发女孩,一个女人从斜坡上滑雪下来而另一个女人站在后面,一个年轻人从一个沙丘上滑下来,一个人跳到空中,3.4
3332467180_d72f9b067d.jpg,一个穿着白色餐厅衬衫的男人在垃圾箱旁吸烟,一个人在一个房子外点烟,一个男人在一个垃圾箱附近点烟,一个男人在一个垃圾箱附近的卸货码头上点燃一个香烟,在一栋建筑物的背面那个男人正在点燃一支烟,一个人坐在椅子上抽烟,2.6
3333921867_6cc7d7c73d.jpg,几只狗跑过水坑,三只黑色和白色的狗跑过有水的田地,三只狗跑过一个水坑,三只狗跑过潮湿的田野,三只狗跑过水坑草地,一只黑色的狗在草地上跑过草地,4.2
3334537556_a2cf4e9b9a.jpg,一群滑雪者和两只狗,一个戴着角帽的男人和另外三个人一只狗一起拍照摆姿势,四个人相互挽着对方的肩膀站在雪地上在他们的前面有一只狗,穿着服装的人们站在滑雪板上,雪山上的人群和狗群一些人穿着戏服,一群人在雪地上奔跑,2.2
3339140382_2e49bc324a.jpg,一个三人组的跳伞队在空中表演特技,三个背着降落伞的人一起在天空中自由落体,三个在编队形的跳伞运动员在云层之上,三个跳伞者在空中手拉着手,两个人正在白云上跳伞,一个女人站在海滩上旁边有一座小山,3.0
3344233740_c010378da7.jpg,背景中一个男人站在人行道上而前景是另一个人的模糊图像,一个人站在繁忙的公共汽车站,一个男人站在一辆公共汽车的旁边,城市里的人,路过一辆开着门的公共汽车沿街行走的人们,一个人在街上玩一个蓝色的球,1.6
3347666612_659e6e2207.jpg,脸被涂成红色的孩子们在草地上被喷了水,两个小孩在被水喷洒,两个在喷泉水里玩耍的孩子,两个孩子站在草地上被一根软管喷着,两个印度男孩正在被水枪喷射,一个孩子在草地上玩一个红色的球,3.4
3347798761_5c5260b000.jpg,一个摩托车手在空中耍花样,一个轻型摩托车手从一个泥土坡侧翻到空中,一个摩托赛车手在他越过一个树林里的小土坡时表演了一项空中特技,一个人在山上骑着山地自行车做着一个技巧,一个骑着一辆越野自行车的人在空中侧身滑翔,一个人在山上戴着一顶帽子旁边的水,2.4
3348385580_10b53391f9.jpg,一个戴头盔的男孩在滑板上飞到空中,一个滑雪板的人正在墙上保持平衡,一个穿着绿色衣服的滑雪运动员在夜晚沿着轨道的边缘缓慢前进,一个穿着绿色夹克的滑雪者跳过一个绿色的围栏,一个穿着绿色夹克的滑雪者跳上了一段低矮的路道,一个人在一个绿色的衣服里是运行在轨道,2.0
3349451628_4249a21c8f.jpg,男孩在满是灰尘的小巷里打棍球,一个男孩挥动一块木头,一个孩子在一面石头墙旁边挥舞着一个球棒,一个戴着黑色遮阳帽的男孩挥动球棒,一个戴着遮阳帽的男孩在街上用他的球棒玩球,一个男孩在沙滩上玩耍,2.4
3350786891_6d39b234e9.jpg,一群黑皮肤的孩子坐在一个红色的金属箱旁边,一群孩子靠着一个红色大垃圾箱坐着,一群坐在外面泥土地上的人,一大群人坐在一个集装箱旁边,两个撒哈拉以南的非洲女孩穿着紫色衣服坐在地上,一群人在人群中使用手机,3.8
3353036763_4cbeba03b2.jpg,男人们站在马上,一个穿着蓝色短袍的男人和一个穿着黄色短袍的男人站在三匹马的背上,两个人站在马上旁边的人群都在看,骑着三匹马的两个人在空中挥舞着手臂,两个人正站在三匹马上作为游行的一部分,一群人在一个白色帐篷进攻是树木和演奏,2.4
3354330935_de75be9d2f.jpg,一个人拿着相机在滑雪运动员在玩花样,一个滑雪者在雪堆上做出一个特技同时一个男人用相机拍摄,一个滑雪运动员正在被一个操作着摇臂摄影机的男子拍摄,一位穿蓝色雪裤的滑雪者在一个跳跃后在空中飞过,一个滑雪者在雪地里双手撑地在一个电影摄像机前,一个人在一座山上在雪地里玩耍,3.0
3354883962_170d19bfe4.jpg,一只狗在雪中奔跑,一只灰白的狗一边张开嘴一边在有栅栏的雪地上跳跃,一直白色的狗在一个下雪天跑过一个篱笆,一只白色的狗带着黑色的项圈在雪地里奔跑,铁丝围栏网附近一只白色的贵宾犬正在雪中奔跑,一只黑色的狗在沙滩上玩耍,1.6
3358558292_6ab14193ed.jpg,五个人做着不同的表情,五个青少年在客厅里欢呼,屋子里聚满了一群情绪激动的年轻观众,三个少年两个少女在做着激动的表情,三个男生和两个女生正在观看着什么并且变得激动,一群孩子和一个穿着粉红色的白人微笑,4.0
3358682439_be4b83544c.jpg,一个穿着牛仔裤的女人和一个穿着短裤的女人正在抚摸一只袋鼠宝宝,两个女孩亲昵地摸着一只在草地上的小袋鼠,两个女人弯腰去摸一只小袋鼠,两个女人在公园爱抚一个袋鼠宝宝,两个女人在公园里抚摸一只袋鼠,两只孩子在草地上玩粗糙的草,2.6
3359530430_249f51972c.jpg,一群人看滑板者表演特技,一个人在一个大雪堆上抓着滑雪板一群围观者在他前面,人们正在看一个滑雪运动员在空中表演特技,几个个看着一个穿着蓝色夹克衫的滑雪者跳跃,在一个雪景中观众们观看一个滑雪者的空中飞行,一个人在岩石上做手脚的一个大岩石,2.0
3359551687_68f2f0212a.jpg,女孩在马路上做侧手翻其他人在人行道观看,一个女孩在人群前做了一个侧手翻,一个女人在一群坐在人行道边的人面前做着后空翻,一个穿着短裤的人在人群前翻跟头,大街上那个穿着黑色T恤的人在人群的观看下表演了一个特技,一群人在一个白色帐篷玩具转弯,3.8
3360930596_1e75164ce6.jpg,一个穿红色条纹足球衬衫的男子头顶了球,一个穿着红黑相间的衣服的人正在用头击足球,一个足球在一个穿着黑色短裤和红黑相间的条纹短袖的人头上,一个穿着黑色短裤的足球运动员跳向空中,穿着红色和黑色相间的队服的人她头顶上有一个球,一个足球运动员正在踢足球,2.2
3361990489_92244a58ef.jpg,一个穿着牛仔裤的女孩站在树旁堆镜头摆姿势,一个年轻的女孩正站在树上为拍照摆姿势,在树旁摆姿势的女孩,有一个穿着牛仔裤和一件条纹衬衫的年轻女孩站在一棵树杈上,那个年轻女孩正站在一棵树上,一个男孩在一个有着灿烂的底部爬上了水,2.8
3363750526_efcedc47a9.jpg,一只黑白相间的狗在海滩上奔跑,一只狗在海滩上奔跑,在湿沙地上的一只黑白相间的狗,黑白相间的狗在潮湿的沙子里奔跑,这只黑白相间的大狗正在沙地上奔跑,一只狗在沙滩上奔跑,3.2
3364026240_645d533fda.jpg,一个滑雪者从雪山上滑下,一个人在山上滑雪下山,一个高山滑雪员滑向山下,穿着蓝色套装的滑雪者背着一个红色的包滑下山,一个滑雪者在一片宽广的雪原上,两只狗在雪地里玩,3.4
3364151356_eecd07a23e.jpg,一只棕色的狗在泥泞的草地上奔跑,一只狗在泥路上沿着篱笆奔跑,一只浅棕色的狗在一个绿色的栅栏旁欢快的奔跑着,橙色的狗在绿色栅栏便的土里跑着,那只棕色的大狗正在外面的泥土中奔跑,一只棕色的狗在草地上玩着一只玩具,2.0
3364861247_d590fa170d.jpg,一群人在外闲逛其中一个作出悲伤的表情,一群女人一个严肃一个皱着眉头另一个微笑着,在一群大笑的女人们的边上一个穿着粉红色毛衣的女人看起来很忧郁,一个年轻的女孩盯着远处的某个东西周围围绕的人们交谈着,那有东方人站在一起,一男一女戴着头盔戴着一顶绿色和绿色短裤,3.2
3365783912_e12c3510d8.jpg,两个老人走在城市的一条用粉笔写着字的人行道上,两个人走在了写着字的繁忙的城市街道上,两个男人穿过一座街道上有字的城市,两个穿着商业制服的年老的人在城市中行走可以看见人行道的文字涂鸦,两个人沿着一条上面写了字的城市街道行走,一个人走在街上,2.4
3375070563_3c290a7991.jpg,一只灰白色的大水鸟,一只白色的大鸟飞过水面,一只白色的鸟敏捷地在水面降落,鸟儿从水里起飞,大白鹤正低飞到水面附近,一只白色的狗正从水里跳起来,1.8
3375549004_beee810e60.jpg,一群人戴着黄色披肩沿着直线走,排着队走的男人拿着东西,一个穿着橙色长袍的人在一个戴着太阳镜的男人后面排队,三个佛教徒走在街上,三个穿着金色长袍拿着金属锅的男人,男人和女人都在脸上又踢又一女的姿势,1.6
3375991133_87d7c40925.jpg,一群朋友在湖中玩耍,五个人在自然水源地,许多孩子在水里玩耍,穿着泳衣的人在湖中弯腰扬水,几个人正在户外的水中玩,一个人在晚上在一个晚上在一个晚上在一个游泳池前面,2.6
3384314832_dffc944152.jpg,一只嘴中叼着一个球的狗跳过杆子,一只毛茸茸的白棕相间的狗嘴里叼着一只网球正跳过一个障碍物,一只棕色和白色相间的狗嘴里衔着一个网球正在跃过一个低栏杆,一只嘴里叼着球的狗在跳跃,黄白相间的小狗跳过一个障碍带着一个网球,一个小的孩子在一个篱笆旁边的一棵树,3.6
3385246141_a263d1053e.jpg,一个摄影师在拍摄滑雪者爬树桩,一个踏着滑雪板的人跳到树上另一人看着,一个滑雪运动员从一颗树的一侧跳下来同时有人在旁边录像,一个滑雪者在杆上做着技巧另一个人给他拍照,一个滑雪者在一颗大树旁跳进空中而一个男人在对他录像,一个男人跳到空中,2.2
